external_gene_name	reactome
cacng8a	R-DRE-5576892
cacng8a	R-DRE-1266738
cacng8a	R-DRE-5576891
cacng8a	R-DRE-397014
ncf1	R-DRE-1236973
ncf1	R-DRE-1222556
ncf1	R-DRE-3299685
ncf1	R-DRE-5668599
ncf1	R-DRE-4420097
ncf1	R-DRE-194138
ncf1	R-DRE-9013423
ncf1	R-DRE-9013404
ncf1	R-DRE-1236975
ncf1	R-DRE-195258
ncf1	R-DRE-983169
ncf1	R-DRE-1280218
ncf1	R-DRE-9716542
ncf1	R-DRE-9013149
ncf1	R-DRE-9012999
ncf1	R-DRE-194315
ncf1	R-DRE-168249
ncf1	R-DRE-168256
ncf1	R-DRE-9006934
ncf1	R-DRE-162582
ncf1	R-DRE-9711123
ncf1	R-DRE-2262752
ncf1	R-DRE-8953897
SPRED2	R-DRE-5658623
SPRED2	R-DRE-5658442
SPRED2	R-DRE-5654736
SPRED2	R-DRE-190236
SPRED2	R-DRE-9006934
SPRED2	R-DRE-5684996
SPRED2	R-DRE-5683057
SPRED2	R-DRE-5673001
SPRED2	R-DRE-162582
nudt14	R-DRE-480985
nudt14	R-DRE-446219
nudt14	R-DRE-446193
nudt14	R-DRE-446203
nudt14	R-DRE-597592
nudt14	R-DRE-392499
PHF21A	R-DRE-3214815
PHF21A	R-DRE-983231
PHF21A	R-DRE-109582
PHF21A	R-DRE-4839726
PHF21A	R-DRE-3247509
mafgb	R-DRE-983231
mafgb	R-DRE-109582
eef2a.2	R-DRE-8876725
eef2a.2	R-DRE-156902
eef2a.2	R-DRE-156842
eef2a.2	R-DRE-5358493
eef2a.2	R-DRE-163841
eef2a.2	R-DRE-72766
eef2a.2	R-DRE-6798695
eef2a.2	R-DRE-168249
eef2a.2	R-DRE-168256
eef2a.2	R-DRE-597592
eef2a.2	R-DRE-392499
LRFN2	R-DRE-8849932
LRFN2	R-DRE-6794362
LRFN2	R-DRE-112316
arfip2b	R-DRE-6811440
arfip2b	R-DRE-6811442
arfip2b	R-DRE-5653656
arfip2b	R-DRE-199991
ANK1	R-DRE-447043
ANK1	R-DRE-373760
ANK1	R-DRE-9675108
ANK1	R-DRE-422475
ANK1	R-DRE-1266738
ANK1	R-DRE-948021
ANK1	R-DRE-6807878
ANK1	R-DRE-446203
ANK1	R-DRE-199977
ANK1	R-DRE-5653656
ANK1	R-DRE-199991
ANK1	R-DRE-597592
ANK1	R-DRE-392499
aqp12	R-DRE-445717
aqp12	R-DRE-432047
aqp12	R-DRE-382551
hyal1	R-DRE-2024101
hyal1	R-DRE-1793185
hyal1	R-DRE-2160916
hyal1	R-DRE-2142845
hyal1	R-DRE-1630316
hyal1	R-DRE-71387
hyal1	R-DRE-1430728
si:ch73-56d11.5	R-DRE-2871837
si:ch73-56d11.5	R-DRE-2871809
si:ch73-56d11.5	R-DRE-2871796
si:ch73-56d11.5	R-DRE-2454202
si:ch73-56d11.5	R-DRE-6798695
si:ch73-56d11.5	R-DRE-168249
si:ch73-56d11.5	R-DRE-168256
kpnb1	R-DRE-2995383
kpnb1	R-DRE-1655829
kpnb1	R-DRE-140342
kpnb1	R-DRE-2995410
kpnb1	R-DRE-68616
kpnb1	R-DRE-909733
kpnb1	R-DRE-68867
kpnb1	R-DRE-75153
kpnb1	R-DRE-8957322
kpnb1	R-DRE-69306
kpnb1	R-DRE-69002
kpnb1	R-DRE-913531
kpnb1	R-DRE-109581
kpnb1	R-DRE-556833
kpnb1	R-DRE-68886
kpnb1	R-DRE-69278
kpnb1	R-DRE-68882
kpnb1	R-DRE-2555396
kpnb1	R-DRE-1640170
kpnb1	R-DRE-6798695
kpnb1	R-DRE-5357801
kpnb1	R-DRE-168249
kpnb1	R-DRE-168256
kpnb1	R-DRE-1280215
kpnb1	R-DRE-1430728
cplx2l	R-DRE-888590
cplx2l	R-DRE-212676
cplx2l	R-DRE-210500
cplx2l	R-DRE-181429
cplx2l	R-DRE-181430
cplx2l	R-DRE-264642
cplx2l	R-DRE-112310
cplx2l	R-DRE-112316
cplx2l	R-DRE-112315
SLC35D2	R-DRE-727802
SLC35D2	R-DRE-2022854
SLC35D2	R-DRE-1638074
SLC35D2	R-DRE-2022928
SLC35D2	R-DRE-1638091
SLC35D2	R-DRE-425397
SLC35D2	R-DRE-1630316
SLC35D2	R-DRE-71387
SLC35D2	R-DRE-425407
SLC35D2	R-DRE-1430728
SLC35D2	R-DRE-382551
pabpn1	R-DRE-77595
pabpn1	R-DRE-75067
pabpn1	R-DRE-72203
pabpn1	R-DRE-73856
pabpn1	R-DRE-72187
pabpn1	R-DRE-8953854
pabpn1	R-DRE-74160
pabpn1	R-DRE-73857
GTF3C5	R-DRE-76066
GTF3C5	R-DRE-76061
GTF3C5	R-DRE-74158
GTF3C5	R-DRE-76046
GTF3C5	R-DRE-74160
rbp2a	R-DRE-9709957
rbp2a	R-DRE-975634
rbp2a	R-DRE-6806667
rbp2a	R-DRE-2187338
rbp2a	R-DRE-196854
rbp2a	R-DRE-1430728
ITGA1	R-DRE-445355
ITGA1	R-DRE-397014
ITGA1	R-DRE-216083
ITGA1	R-DRE-1474244
srsf5b	R-DRE-72202
srsf5b	R-DRE-159236
srsf5b	R-DRE-72163
srsf5b	R-DRE-72172
srsf5b	R-DRE-72203
srsf5b	R-DRE-73856
srsf5b	R-DRE-72187
srsf5b	R-DRE-8953854
srsf5b	R-DRE-74160
srsf5b	R-DRE-73857
	R-DRE-6794362
	R-DRE-6794361
PFKP	R-DRE-70171
PFKP	R-DRE-70326
PFKP	R-DRE-71387
PFKP	R-DRE-1430728
dolk	R-DRE-446219
dolk	R-DRE-446199
dolk	R-DRE-446193
dolk	R-DRE-446203
dolk	R-DRE-597592
dolk	R-DRE-392499
snrnp200	R-DRE-72165
snrnp200	R-DRE-72163
snrnp200	R-DRE-72172
snrnp200	R-DRE-72203
snrnp200	R-DRE-8953854
KMT2C	R-DRE-8936459
KMT2C	R-DRE-8878171
KMT2C	R-DRE-74160
KMT2C	R-DRE-73857
KMT2C	R-DRE-4839726
KMT2C	R-DRE-3247509
KMT2C	R-DRE-3214841
KMT2C	R-DRE-212436
RIMS1	R-DRE-888590
RIMS1	R-DRE-212676
RIMS1	R-DRE-210500
RIMS1	R-DRE-181429
RIMS1	R-DRE-181430
RIMS1	R-DRE-264642
RIMS1	R-DRE-112310
RIMS1	R-DRE-112316
RIMS1	R-DRE-112315
PNPLA8	R-DRE-1483206
PNPLA8	R-DRE-1482839
PNPLA8	R-DRE-1482788
PNPLA8	R-DRE-1483257
PNPLA8	R-DRE-556833
PNPLA8	R-DRE-1430728
dynlt1b	R-DRE-6798695
dynlt1b	R-DRE-168249
dynlt1b	R-DRE-168256
NID1	R-DRE-3000157
NID1	R-DRE-1474228
NID1	R-DRE-1474244
nr4a2a	R-DRE-383280
nr4a2a	R-DRE-74160
nr4a2a	R-DRE-73857
nr4a2a	R-DRE-212436
eno2	R-DRE-70171
eno2	R-DRE-70326
eno2	R-DRE-70263
eno2	R-DRE-71387
eno2	R-DRE-1430728
zgc:162472	R-DRE-76071
zgc:162472	R-DRE-76066
zgc:162472	R-DRE-76061
zgc:162472	R-DRE-74158
zgc:162472	R-DRE-76046
zgc:162472	R-DRE-74160
gsta.2	R-DRE-9748787
gsta.2	R-DRE-189483
gsta.2	R-DRE-189445
gsta.2	R-DRE-9748784
gsta.2	R-DRE-211859
gsta.2	R-DRE-156590
gsta.2	R-DRE-156580
gsta.2	R-DRE-1430728
naxe	R-DRE-197264
naxe	R-DRE-196807
naxe	R-DRE-196854
naxe	R-DRE-196849
naxe	R-DRE-1430728
HYAL2	R-DRE-2160916
HYAL2	R-DRE-2142845
HYAL2	R-DRE-1630316
HYAL2	R-DRE-71387
HYAL2	R-DRE-1430728
tal1	R-DRE-8939236
tal1	R-DRE-8878171
tal1	R-DRE-74160
tal1	R-DRE-73857
tal1	R-DRE-212436
plekha2	R-DRE-1660499
plekha2	R-DRE-1483255
plekha2	R-DRE-1483257
plekha2	R-DRE-556833
plekha2	R-DRE-1430728
ATXN7	R-DRE-5689880
ATXN7	R-DRE-5688426
ATXN7	R-DRE-597592
ATXN7	R-DRE-392499
mpdu1b	R-DRE-446193
mpdu1b	R-DRE-446203
mpdu1b	R-DRE-597592
mpdu1b	R-DRE-392499
fsta	R-DRE-9006936
fsta	R-DRE-2473224
fsta	R-DRE-1502540
fsta	R-DRE-162582
fzd5	R-DRE-5140745
fzd5	R-DRE-4641262
fzd5	R-DRE-4608870
fzd5	R-DRE-4641263
fzd5	R-DRE-4086398
fzd5	R-DRE-4086400
fzd5	R-DRE-3858494
fzd5	R-DRE-201681
fzd5	R-DRE-195721
fzd5	R-DRE-162582
RASA1	R-DRE-186763
RASA1	R-DRE-186797
RASA1	R-DRE-5658442
RASA1	R-DRE-3928662
RASA1	R-DRE-2682334
RASA1	R-DRE-8849471
RASA1	R-DRE-9675108
RASA1	R-DRE-422475
RASA1	R-DRE-1266738
RASA1	R-DRE-5218921
RASA1	R-DRE-4420097
RASA1	R-DRE-194138
RASA1	R-DRE-9006934
RASA1	R-DRE-9006927
RASA1	R-DRE-8848021
RASA1	R-DRE-5684996
RASA1	R-DRE-5683057
RASA1	R-DRE-5673001
RASA1	R-DRE-162582
chst14	R-DRE-2022923
chst14	R-DRE-1793185
chst14	R-DRE-1630316
chst14	R-DRE-71387
chst14	R-DRE-1430728
fam20a	R-DRE-8957275
fam20a	R-DRE-381426
fam20a	R-DRE-597592
fam20a	R-DRE-392499
	R-DRE-8866376
	R-DRE-8856828
	R-DRE-8856825
	R-DRE-6807004
	R-DRE-6806834
	R-DRE-182971
il22ra2	R-DRE-6783783
il22ra2	R-DRE-912694
il22ra2	R-DRE-909733
il22ra2	R-DRE-8854691
il22ra2	R-DRE-913531
il22ra2	R-DRE-449147
il22ra2	R-DRE-168256
il22ra2	R-DRE-1280215
bsnd	R-DRE-382551
bsnd	R-DRE-983712
bsnd	R-DRE-2672351
	R-DRE-166662
	R-DRE-5686938
	R-DRE-166663
	R-DRE-166786
	R-DRE-166658
	R-DRE-5683826
myo5b	R-DRE-445717
myo5b	R-DRE-432040
myo5b	R-DRE-382551
	R-DRE-2424491
ccnh	R-DRE-69273
ccnh	R-DRE-77075
ccnh	R-DRE-76042
ccnh	R-DRE-75953
ccnh	R-DRE-73776
ccnh	R-DRE-73779
ccnh	R-DRE-72086
ccnh	R-DRE-75955
ccnh	R-DRE-6796648
ccnh	R-DRE-674695
ccnh	R-DRE-113418
ccnh	R-DRE-73772
ccnh	R-DRE-73863
ccnh	R-DRE-8939236
ccnh	R-DRE-8878171
ccnh	R-DRE-69656
ccnh	R-DRE-69236
ccnh	R-DRE-69231
ccnh	R-DRE-69202
ccnh	R-DRE-69275
ccnh	R-DRE-453274
ccnh	R-DRE-8953854
ccnh	R-DRE-69242
ccnh	R-DRE-69206
ccnh	R-DRE-453279
ccnh	R-DRE-69278
ccnh	R-DRE-1640170
ccnh	R-DRE-73894
ccnh	R-DRE-6782210
ccnh	R-DRE-6782135
ccnh	R-DRE-6781827
ccnh	R-DRE-6781823
ccnh	R-DRE-5696399
ccnh	R-DRE-5696398
ccnh	R-DRE-5696395
ccnh	R-DRE-74160
ccnh	R-DRE-73864
ccnh	R-DRE-73857
ccnh	R-DRE-73854
ccnh	R-DRE-73762
ccnh	R-DRE-3700989
ccnh	R-DRE-212436
slc24a5	R-DRE-425561
slc24a5	R-DRE-425407
slc24a5	R-DRE-425393
slc24a5	R-DRE-382551
fancd2	R-DRE-6783310
fancd2	R-DRE-73894
PDE4B	R-DRE-180024
PDE4B	R-DRE-111885
PDE4B	R-DRE-418594
PDE4B	R-DRE-388396
PDE4B	R-DRE-372790
PDE4B	R-DRE-162582
ccnt2a	R-DRE-6807505
ccnt2a	R-DRE-75955
ccnt2a	R-DRE-6796648
ccnt2a	R-DRE-674695
ccnt2a	R-DRE-2173796
ccnt2a	R-DRE-2173793
ccnt2a	R-DRE-170834
ccnt2a	R-DRE-9006936
ccnt2a	R-DRE-74160
ccnt2a	R-DRE-73857
ccnt2a	R-DRE-3700989
ccnt2a	R-DRE-212436
ccnt2a	R-DRE-162582
si:ch211-216p19.6	R-DRE-913531
si:ch211-216p19.6	R-DRE-5656169
si:ch211-216p19.6	R-DRE-1169408
si:ch211-216p19.6	R-DRE-1169410
si:ch211-216p19.6	R-DRE-110313
si:ch211-216p19.6	R-DRE-73894
si:ch211-216p19.6	R-DRE-73893
si:ch211-216p19.6	R-DRE-168256
si:ch211-216p19.6	R-DRE-1280215
dcn	R-DRE-2024101
dcn	R-DRE-2022923
dcn	R-DRE-2022870
dcn	R-DRE-1971475
dcn	R-DRE-1793185
dcn	R-DRE-1638091
dcn	R-DRE-1630316
dcn	R-DRE-71387
dcn	R-DRE-1474228
dcn	R-DRE-3000178
dcn	R-DRE-1474244
dcn	R-DRE-1430728
pik3r1	R-DRE-8851907
pik3r1	R-DRE-389357
pik3r1	R-DRE-210993
pik3r1	R-DRE-186763
pik3r1	R-DRE-201556
pik3r1	R-DRE-186797
pik3r1	R-DRE-9027276
pik3r1	R-DRE-9006335
pik3r1	R-DRE-198203
pik3r1	R-DRE-1266695
pik3r1	R-DRE-5654720
pik3r1	R-DRE-5654716
pik3r1	R-DRE-5654708
pik3r1	R-DRE-5654710
pik3r1	R-DRE-5654696
pik3r1	R-DRE-5654695
pik3r1	R-DRE-5654689
pik3r1	R-DRE-5654687
pik3r1	R-DRE-180292
pik3r1	R-DRE-983695
pik3r1	R-DRE-166520
pik3r1	R-DRE-187037
pik3r1	R-DRE-430116
pik3r1	R-DRE-389356
pik3r1	R-DRE-9607240
pik3r1	R-DRE-8853659
pik3r1	R-DRE-2428928
pik3r1	R-DRE-74751
pik3r1	R-DRE-2428924
pik3r1	R-DRE-2404192
pik3r1	R-DRE-109704
pik3r1	R-DRE-112399
pik3r1	R-DRE-983705
pik3r1	R-DRE-912631
pik3r1	R-DRE-6806834
pik3r1	R-DRE-5654741
pik3r1	R-DRE-5654743
pik3r1	R-DRE-5654738
pik3r1	R-DRE-5654736
pik3r1	R-DRE-190236
pik3r1	R-DRE-177929
pik3r1	R-DRE-912526
pik3r1	R-DRE-451927
pik3r1	R-DRE-512988
pik3r1	R-DRE-1433557
pik3r1	R-DRE-74752
pik3r1	R-DRE-1660499
pik3r1	R-DRE-1483255
pik3r1	R-DRE-1483257
pik3r1	R-DRE-114604
pik3r1	R-DRE-76002
pik3r1	R-DRE-9675108
pik3r1	R-DRE-422475
pik3r1	R-DRE-2172127
pik3r1	R-DRE-2424491
pik3r1	R-DRE-1266738
pik3r1	R-DRE-9009391
pik3r1	R-DRE-556833
pik3r1	R-DRE-4420097
pik3r1	R-DRE-194138
pik3r1	R-DRE-388841
pik3r1	R-DRE-9696270
pik3r1	R-DRE-9696273
pik3r1	R-DRE-9696264
pik3r1	R-DRE-9013424
pik3r1	R-DRE-9035034
pik3r1	R-DRE-9013423
pik3r1	R-DRE-9013409
pik3r1	R-DRE-9013420
pik3r1	R-DRE-9013408
pik3r1	R-DRE-9013404
pik3r1	R-DRE-109582
pik3r1	R-DRE-202733
pik3r1	R-DRE-9013106
pik3r1	R-DRE-9013026
pik3r1	R-DRE-9013405
pik3r1	R-DRE-416476
pik3r1	R-DRE-388396
pik3r1	R-DRE-1280218
pik3r1	R-DRE-9716542
pik3r1	R-DRE-9013149
pik3r1	R-DRE-9012999
pik3r1	R-DRE-9013148
pik3r1	R-DRE-8980692
pik3r1	R-DRE-194315
pik3r1	R-DRE-449147
pik3r1	R-DRE-168249
pik3r1	R-DRE-168256
pik3r1	R-DRE-1280215
pik3r1	R-DRE-9006934
pik3r1	R-DRE-9006931
pik3r1	R-DRE-9006925
pik3r1	R-DRE-8939211
pik3r1	R-DRE-6811558
pik3r1	R-DRE-5684996
pik3r1	R-DRE-5683057
pik3r1	R-DRE-5673001
pik3r1	R-DRE-1963642
pik3r1	R-DRE-199418
pik3r1	R-DRE-1257604
pik3r1	R-DRE-1250342
pik3r1	R-DRE-1236394
pik3r1	R-DRE-1227986
pik3r1	R-DRE-1430728
pik3r1	R-DRE-372790
pik3r1	R-DRE-162582
si:ch211-160j14.2	R-DRE-6798695
si:ch211-160j14.2	R-DRE-168249
si:ch211-160j14.2	R-DRE-168256
pomca	R-DRE-193048
pomca	R-DRE-196071
pomca	R-DRE-194002
pomca	R-DRE-211897
pomca	R-DRE-211976
pomca	R-DRE-418555
pomca	R-DRE-202040
pomca	R-DRE-8957322
pomca	R-DRE-111885
pomca	R-DRE-211945
pomca	R-DRE-556833
pomca	R-DRE-211859
pomca	R-DRE-2980736
pomca	R-DRE-209952
pomca	R-DRE-418594
pomca	R-DRE-388396
pomca	R-DRE-1430728
pomca	R-DRE-392499
pomca	R-DRE-500792
pomca	R-DRE-373076
pomca	R-DRE-375276
pomca	R-DRE-372790
pomca	R-DRE-162582
uhmk1	R-DRE-9634638
uhmk1	R-DRE-9009391
uhmk1	R-DRE-9006931
uhmk1	R-DRE-8939211
uhmk1	R-DRE-162582
	R-DRE-9020958
	R-DRE-6785807
	R-DRE-201556
	R-DRE-8854691
	R-DRE-9020558
	R-DRE-912526
	R-DRE-8985947
	R-DRE-8983432
	R-DRE-451927
	R-DRE-512988
USP8	R-DRE-1358803
USP8	R-DRE-4641263
USP8	R-DRE-5689880
USP8	R-DRE-201681
USP8	R-DRE-195721
USP8	R-DRE-5688426
USP8	R-DRE-9006934
USP8	R-DRE-8863795
USP8	R-DRE-1227986
USP8	R-DRE-597592
USP8	R-DRE-392499
USP8	R-DRE-162582
thoc7	R-DRE-72202
thoc7	R-DRE-159236
thoc7	R-DRE-72203
thoc7	R-DRE-73856
thoc7	R-DRE-72187
thoc7	R-DRE-8953854
thoc7	R-DRE-74160
thoc7	R-DRE-73857
nudt3b	R-DRE-1855167
nudt3b	R-DRE-1483249
nudt3b	R-DRE-1430728
cacng7a	R-DRE-5576893
cacng7a	R-DRE-5576892
cacng7a	R-DRE-5576891
cacng7a	R-DRE-397014
smg5	R-DRE-927802
smg5	R-DRE-975957
smg5	R-DRE-8953854
rps3a	R-DRE-975956
rps3a	R-DRE-72695
rps3a	R-DRE-72689
rps3a	R-DRE-1799339
rps3a	R-DRE-72737
rps3a	R-DRE-72706
rps3a	R-DRE-72702
rps3a	R-DRE-72662
rps3a	R-DRE-72649
rps3a	R-DRE-72613
rps3a	R-DRE-156827
rps3a	R-DRE-927802
rps3a	R-DRE-975957
rps3a	R-DRE-72766
rps3a	R-DRE-72312
rps3a	R-DRE-8868773
rps3a	R-DRE-6791226
rps3a	R-DRE-8953854
rps3a	R-DRE-392499
hacl1	R-DRE-389599
hacl1	R-DRE-390918
hacl1	R-DRE-9609507
hacl1	R-DRE-9033241
hacl1	R-DRE-8978868
hacl1	R-DRE-556833
hacl1	R-DRE-1430728
dennd6aa	R-DRE-8876198
dennd6aa	R-DRE-9007101
dennd6aa	R-DRE-5653656
dennd6aa	R-DRE-199991
ppp2r5eb	R-DRE-389513
ppp2r5eb	R-DRE-4641262
ppp2r5eb	R-DRE-196299
ppp2r5eb	R-DRE-432142
ppp2r5eb	R-DRE-5673000
ppp2r5eb	R-DRE-5675221
ppp2r5eb	R-DRE-195253
ppp2r5eb	R-DRE-418346
ppp2r5eb	R-DRE-201681
ppp2r5eb	R-DRE-195721
ppp2r5eb	R-DRE-388841
ppp2r5eb	R-DRE-9648025
ppp2r5eb	R-DRE-69620
ppp2r5eb	R-DRE-69618
ppp2r5eb	R-DRE-68886
ppp2r5eb	R-DRE-69278
ppp2r5eb	R-DRE-68882
ppp2r5eb	R-DRE-68877
ppp2r5eb	R-DRE-5663220
ppp2r5eb	R-DRE-2555396
ppp2r5eb	R-DRE-2467813
ppp2r5eb	R-DRE-2500257
ppp2r5eb	R-DRE-1640170
ppp2r5eb	R-DRE-141424
ppp2r5eb	R-DRE-141444
ppp2r5eb	R-DRE-109582
ppp2r5eb	R-DRE-195258
ppp2r5eb	R-DRE-1280218
ppp2r5eb	R-DRE-9716542
ppp2r5eb	R-DRE-194315
ppp2r5eb	R-DRE-168256
ppp2r5eb	R-DRE-9006925
ppp2r5eb	R-DRE-6811558
ppp2r5eb	R-DRE-5684996
ppp2r5eb	R-DRE-5683057
ppp2r5eb	R-DRE-5673001
ppp2r5eb	R-DRE-199418
ppp2r5eb	R-DRE-1257604
ppp2r5eb	R-DRE-162582
septin2	R-DRE-5620912
septin2	R-DRE-5617833
septin2	R-DRE-1852241
cyp4v2b	R-DRE-2453902
cyp4v2b	R-DRE-211897
cyp4v2b	R-DRE-211976
cyp4v2b	R-DRE-9709957
cyp4v2b	R-DRE-2187338
cyp4v2b	R-DRE-211945
cyp4v2b	R-DRE-211859
cyp4v2b	R-DRE-1430728
	R-DRE-9748787
	R-DRE-189483
	R-DRE-189445
cdc6	R-DRE-68689
cdc6	R-DRE-176187
cdc6	R-DRE-69481
cdc6	R-DRE-69052
cdc6	R-DRE-68949
cdc6	R-DRE-69017
cdc6	R-DRE-68867
cdc6	R-DRE-69242
cdc6	R-DRE-69306
cdc6	R-DRE-69239
cdc6	R-DRE-69206
cdc6	R-DRE-68962
cdc6	R-DRE-69002
cdc6	R-DRE-453279
cdc6	R-DRE-69620
cdc6	R-DRE-69278
cdc6	R-DRE-1640170
rpl18a	R-DRE-975956
rpl18a	R-DRE-72689
rpl18a	R-DRE-1799339
rpl18a	R-DRE-72737
rpl18a	R-DRE-72706
rpl18a	R-DRE-72613
rpl18a	R-DRE-156827
rpl18a	R-DRE-927802
rpl18a	R-DRE-975957
rpl18a	R-DRE-72766
rpl18a	R-DRE-72312
rpl18a	R-DRE-8868773
rpl18a	R-DRE-6791226
rpl18a	R-DRE-8953854
rpl18a	R-DRE-392499
cdc34a	R-DRE-8866652
cdc34a	R-DRE-8852135
cdc34a	R-DRE-983169
cdc34a	R-DRE-983168
cdc34a	R-DRE-1280218
cdc34a	R-DRE-168256
cdc34a	R-DRE-597592
cdc34a	R-DRE-392499
ABL1	R-DRE-428890
ABL1	R-DRE-525793
ABL1	R-DRE-5663213
ABL1	R-DRE-2029482
ABL1	R-DRE-5685938
ABL1	R-DRE-2029480
ABL1	R-DRE-8939236
ABL1	R-DRE-8878171
ABL1	R-DRE-69236
ABL1	R-DRE-69231
ABL1	R-DRE-5693606
ABL1	R-DRE-5693565
ABL1	R-DRE-376176
ABL1	R-DRE-5693567
ABL1	R-DRE-5693538
ABL1	R-DRE-5693532
ABL1	R-DRE-453279
ABL1	R-DRE-9675108
ABL1	R-DRE-422475
ABL1	R-DRE-1266738
ABL1	R-DRE-69278
ABL1	R-DRE-1640170
ABL1	R-DRE-195258
ABL1	R-DRE-73894
ABL1	R-DRE-74160
ABL1	R-DRE-73857
ABL1	R-DRE-212436
ABL1	R-DRE-9716542
ABL1	R-DRE-194315
ABL1	R-DRE-168249
ABL1	R-DRE-168256
ABL1	R-DRE-162582
cdh6	R-DRE-421270
cdh6	R-DRE-418990
cdh6	R-DRE-446728
cdh6	R-DRE-1500931
psmb6	R-DRE-1236978
psmb6	R-DRE-351202
psmb6	R-DRE-350562
psmb6	R-DRE-983705
psmb6	R-DRE-9762114
psmb6	R-DRE-9759194
psmb6	R-DRE-8941858
psmb6	R-DRE-8939902
psmb6	R-DRE-8939236
psmb6	R-DRE-8878171
psmb6	R-DRE-8878159
psmb6	R-DRE-8878166
psmb6	R-DRE-8854050
psmb6	R-DRE-8852276
psmb6	R-DRE-75815
psmb6	R-DRE-69656
psmb6	R-DRE-69615
psmb6	R-DRE-69610
psmb6	R-DRE-69613
psmb6	R-DRE-69601
psmb6	R-DRE-69580
psmb6	R-DRE-69563
psmb6	R-DRE-69481
psmb6	R-DRE-69541
psmb6	R-DRE-69202
psmb6	R-DRE-69052
psmb6	R-DRE-68949
psmb6	R-DRE-69017
psmb6	R-DRE-68867
psmb6	R-DRE-5687128
psmb6	R-DRE-5689603
psmb6	R-DRE-5676590
psmb6	R-DRE-5658442
psmb6	R-DRE-5668541
psmb6	R-DRE-5632684
psmb6	R-DRE-5610787
psmb6	R-DRE-5610785
psmb6	R-DRE-5607764
psmb6	R-DRE-5610780
psmb6	R-DRE-5607761
psmb6	R-DRE-4641258
psmb6	R-DRE-4641257
psmb6	R-DRE-453276
psmb6	R-DRE-4608870
psmb6	R-DRE-450531
psmb6	R-DRE-450408
psmb6	R-DRE-349425
psmb6	R-DRE-195253
psmb6	R-DRE-187577
psmb6	R-DRE-179419
psmb6	R-DRE-176814
psmb6	R-DRE-176409
psmb6	R-DRE-174184
psmb6	R-DRE-174154
psmb6	R-DRE-174178
psmb6	R-DRE-174143
psmb6	R-DRE-174084
psmb6	R-DRE-1234176
psmb6	R-DRE-1234174
psmb6	R-DRE-1169091
psmb6	R-DRE-1168372
psmb6	R-DRE-382556
psmb6	R-DRE-5358351
psmb6	R-DRE-5358346
psmb6	R-DRE-69275
psmb6	R-DRE-453274
psmb6	R-DRE-4086400
psmb6	R-DRE-3858494
psmb6	R-DRE-8953854
psmb6	R-DRE-8948751
psmb6	R-DRE-5689880
psmb6	R-DRE-201681
psmb6	R-DRE-195721
psmb6	R-DRE-5621481
psmb6	R-DRE-69242
psmb6	R-DRE-69306
psmb6	R-DRE-69239
psmb6	R-DRE-69206
psmb6	R-DRE-69002
psmb6	R-DRE-453279
psmb6	R-DRE-71291
psmb6	R-DRE-5688426
psmb6	R-DRE-69620
psmb6	R-DRE-68886
psmb6	R-DRE-69278
psmb6	R-DRE-68882
psmb6	R-DRE-2555396
psmb6	R-DRE-2467813
psmb6	R-DRE-1640170
psmb6	R-DRE-1236975
psmb6	R-DRE-6807070
psmb6	R-DRE-74160
psmb6	R-DRE-73857
psmb6	R-DRE-212436
psmb6	R-DRE-983169
psmb6	R-DRE-983168
psmb6	R-DRE-1280218
psmb6	R-DRE-8951664
psmb6	R-DRE-168249
psmb6	R-DRE-168256
psmb6	R-DRE-1280215
psmb6	R-DRE-9006925
psmb6	R-DRE-5684996
psmb6	R-DRE-5683057
psmb6	R-DRE-5673001
psmb6	R-DRE-1257604
psmb6	R-DRE-1430728
psmb6	R-DRE-382551
psmb6	R-DRE-597592
psmb6	R-DRE-392499
psmb6	R-DRE-162582
psmb6	R-DRE-9711123
psmb6	R-DRE-9755511
psmb6	R-DRE-2262752
psmb6	R-DRE-8953897
	R-DRE-210993
	R-DRE-8853659
trpv4	R-DRE-3295583
trpv4	R-DRE-382551
trpv4	R-DRE-983712
trpv4	R-DRE-2672351
col8a2	R-DRE-8948216
col8a2	R-DRE-1650814
col8a2	R-DRE-1442490
col8a2	R-DRE-1474228
col8a2	R-DRE-1474290
col8a2	R-DRE-2022090
col8a2	R-DRE-216083
col8a2	R-DRE-1474244
pomgnt1	R-DRE-597592
pomgnt1	R-DRE-5173105
pomgnt1	R-DRE-392499
slc15a4	R-DRE-427975
slc15a4	R-DRE-6798695
slc15a4	R-DRE-425407
slc15a4	R-DRE-425393
slc15a4	R-DRE-168249
slc15a4	R-DRE-168256
slc15a4	R-DRE-382551
bmpr2a	R-DRE-201451
bmpr2a	R-DRE-9006936
bmpr2a	R-DRE-162582
sting1	R-DRE-3249367
sting1	R-DRE-3270619
sting1	R-DRE-3134975
sting1	R-DRE-1834949
sting1	R-DRE-1834941
sting1	R-DRE-6798695
sting1	R-DRE-168249
sting1	R-DRE-168256
smarcb1b	R-DRE-8939243
smarcb1b	R-DRE-8878171
smarcb1b	R-DRE-3214858
smarcb1b	R-DRE-74160
smarcb1b	R-DRE-73857
smarcb1b	R-DRE-4839726
smarcb1b	R-DRE-3247509
smarcb1b	R-DRE-212436
dffa	R-DRE-140342
dffa	R-DRE-75153
dffa	R-DRE-109581
dffa	R-DRE-5357801
shha	R-DRE-5635838
shha	R-DRE-5632681
shha	R-DRE-5632684
