go_id	external_gene_name
68074	GO:0005509	sgce
68075	GO:0005794	sgce
68076	GO:0042995	sgce
68077	GO:0016012	sgce
68078	GO:0030425	sgce
68079	GO:0042383	sgce
68080	GO:0110165	sgce
68082	GO:0046872	si:dkey-33c12.4
68083	GO:0003676	si:dkey-33c12.4
68084	GO:0003723	si:dkey-33c12.4
68085	GO:0005515	si:dkey-33c12.4
68087	GO:0035556	si:dkey-222h21.9
68088	GO:0005515	si:dkey-222h21.9
68089	GO:0008237	ace
68090	GO:0016787	ace
68091	GO:0006508	ace
68092	GO:0016020	ace
68093	GO:0046872	ace
68094	GO:0005886	ace
68095	GO:0008233	ace
68096	GO:0004180	ace
68097	GO:0008241	ace
68101	GO:0014065	nyap2b
68102	GO:0048812	nyap2b
68103	GO:0005515	dennd3b
68104	GO:0031410	dennd3b
68105	GO:0048484	dennd3b
68106	GO:0032483	dennd3b
68107	GO:0005085	dennd3b
68110	GO:0016020	slc7a9
68111	GO:0015179	slc7a9
68112	GO:1902475	slc7a9
68113	GO:0015807	slc7a9
68114	GO:0055085	slc7a9
68115	GO:0022857	slc7a9
68117	GO:0016589	C7H17orf49
68118	GO:0071339	C7H17orf49
68119	GO:0004888	vipr1a
68120	GO:0004999	vipr1a
68121	GO:0007166	vipr1a
68122	GO:0016020	vipr1a
68123	GO:0004930	vipr1a
68124	GO:0016021	vipr1a
68125	GO:0007186	vipr1a
68126	GO:0003676	LIN28A
68127	GO:0008270	LIN28A
68128	GO:0005737	LIN28A
68129	GO:0005634	LIN28A
68130	GO:0003723	LIN28A
68131	GO:0003729	LIN28A
68132	GO:0031047	LIN28A
68133	GO:0005730	LIN28A
68134	GO:0031054	LIN28A
68135	GO:0003677	adnp2a
68136	GO:0009617	tradv3.0.4
68138	GO:0000978	skilb
68139	GO:0000122	skilb
68140	GO:0005634	skilb
68141	GO:0000981	skilb
68142	GO:0046332	skilb
68143	GO:0005667	skilb
68144	GO:0030514	skilb
68145	GO:0030512	skilb
68146	GO:0110165	skilb
68148	GO:0004672	scyl1
68149	GO:0006468	scyl1
68150	GO:0005524	scyl1
68152	GO:0016020	nnt
68153	GO:0016491	nnt
68154	GO:0051287	nnt
68155	GO:1902600	nnt
68156	GO:0050661	nnt
68157	GO:0008746	nnt
68158	GO:0006740	nnt
68160	GO:0005634	dis3
68161	GO:0003723	dis3
68162	GO:0000175	dis3
68163	GO:0090503	dis3
68164	GO:0090305	dis3
68165	GO:0090501	dis3
68166	GO:0004527	dis3
68167	GO:0000176	dis3
68168	GO:0000177	dis3
68169	GO:0000178	dis3
68170	GO:0004540	dis3
68171	GO:0016075	dis3
68172	GO:0004519	dis3
68175	GO:0005634	nop53
68176	GO:0005730	nop53
68177	GO:0006364	nop53
68178	GO:0000027	nop53
68179	GO:0008097	nop53
68180	GO:0042254	nop53
68181	GO:0005654	nop53
68182	GO:0035556	si:ch211-215p11.1
68183	GO:0005515	si:ch211-215p11.1
68184	GO:0016020	slc4a2a
68185	GO:0006811	slc4a2a
68186	GO:0005886	slc4a2a
68187	GO:0016323	slc4a2a
68188	GO:0016324	slc4a2a
68189	GO:0022857	slc4a2a
68190	GO:0005452	slc4a2a
68191	GO:0008509	slc4a2a
68192	GO:0006820	slc4a2a
68193	GO:0015698	slc4a2a
68194	GO:0015701	slc4a2a
68195	GO:0051453	slc4a2a
68196	GO:0098656	slc4a2a
68197	GO:0015297	slc4a2a
68198	GO:0050801	slc4a2a
68199	GO:0055085	slc4a2a
68200	GO:0016021	slc4a2a
68202	GO:0006357	stox2a
68203	GO:0005737	stox2a
68204	GO:0000977	stox2a
68205	GO:0001228	stox2a
68206	GO:0005634	stox2a
68207	GO:0045944	stox2a
68208	GO:0016740	tpk1
68209	GO:0005524	tpk1
68210	GO:0000166	tpk1
68211	GO:0016301	tpk1
68212	GO:0016310	tpk1
68213	GO:0004788	tpk1
68214	GO:0030975	tpk1
68215	GO:0006772	tpk1
68216	GO:0009229	tpk1
68217	GO:0042723	tpk1
68219	GO:0016491	mecr
68221	GO:0005634	sf3b2
68222	GO:0000398	sf3b2
68223	GO:0071013	sf3b2
68224	GO:0071011	sf3b2
68225	GO:0005689	sf3b2
68226	GO:0005686	sf3b2
68227	GO:0005684	sf3b2
68228	GO:0007165	hsh2d
68229	GO:0016020	lmf2b
68230	GO:0003674	lmf2b
68231	GO:0051604	lmf2b
68232	GO:0005783	lmf2b
68233	GO:0005789	lmf2b
68234	GO:0005515	smtnb
68235	GO:0030036	smtnb
68236	GO:0005815	smtnb
68237	GO:0031941	smtnb
68239	GO:0016020	PRLHR
68240	GO:0043005	PRLHR
68241	GO:0004930	PRLHR
68242	GO:0007165	PRLHR
68243	GO:0007186	PRLHR
68244	GO:0005886	PRLHR
68245	GO:0004983	PRLHR
68246	GO:0007218	PRLHR
68247	GO:0042923	PRLHR
68248	GO:0016021	PRLHR
68249	GO:0008188	PRLHR
68251	GO:0016740	stk11
68252	GO:0005737	stk11
68253	GO:0046872	stk11
68254	GO:0004672	stk11
68255	GO:0004674	stk11
68256	GO:0005524	stk11
68257	GO:0006468	stk11
68258	GO:0000166	stk11
68259	GO:0016301	stk11
68260	GO:0016310	stk11
68261	GO:0035556	stk11
68262	GO:0060575	stk11
68263	GO:0048565	stk11
68264	GO:0042593	stk11
68265	GO:0001558	stk11
68266	GO:0010506	stk11
68267	GO:0030295	stk11
68268	GO:0030010	stk11
68269	GO:0097009	stk11
68270	GO:0016020	oxgr1b
68271	GO:0004930	oxgr1b
68272	GO:0007186	oxgr1b
68273	GO:0005886	oxgr1b
68274	GO:0038023	oxgr1b
68275	GO:0016021	oxgr1b
68276	GO:0045916	serping1
68277	GO:0030193	serping1
68278	GO:0004867	serping1
68279	GO:0005615	serping1
68282	GO:0005634	pms2
68283	GO:0005524	pms2
68284	GO:0016887	pms2
68285	GO:0006298	pms2
68286	GO:0032300	pms2
68287	GO:0030983	pms2
68288	GO:0006974	pms2
68289	GO:0032389	pms2
68290	GO:0140664	pms2
68292	GO:0035556	si:ch211-215p11.3
68293	GO:0005515	si:ch211-215p11.3
68294	GO:0016020	st6galnac5b
68295	GO:0016757	st6galnac5b
68296	GO:0005794	st6galnac5b
68297	GO:0008373	st6galnac5b
68298	GO:0006486	st6galnac5b
68299	GO:0097503	st6galnac5b
68300	GO:0001665	st6galnac5b
68301	GO:0001574	st6galnac5b
68302	GO:0009311	st6galnac5b
68304	GO:0004674	mark3a
68305	GO:0004672	mark3a
68306	GO:0006468	mark3a
68307	GO:0005524	mark3a
68308	GO:0005737	mark3a
68309	GO:0000166	mark3a
68310	GO:0016301	mark3a
68311	GO:0016310	mark3a
68312	GO:0035556	mark3a
68313	GO:0000226	mark3a
68314	GO:0050321	mark3a
68315	GO:0030425	mark3a
68316	GO:0106310	mark3a
68317	GO:0004252	htra4
68318	GO:0004222	htra4
68319	GO:0006508	htra4
68320	GO:0005515	htra4
68321	GO:0005576	htra4
68322	GO:0016020	si:ch211-231f6.6
68325	GO:0005085	fgd4a
68326	GO:0046872	fgd4a
68327	GO:0016020	si:ch73-343l4.2
68328	GO:0009897	si:ch73-343l4.2
68329	GO:0006955	si:ch73-343l4.2
68330	GO:0030246	si:ch73-343l4.2
68331	GO:0005634	pkn3
68332	GO:0016740	pkn3
68333	GO:0005737	pkn3
68334	GO:0007165	pkn3
68335	GO:0004672	pkn3
68336	GO:0004674	pkn3
68337	GO:0005524	pkn3
68338	GO:0006468	pkn3
68339	GO:0000166	pkn3
68340	GO:0016301	pkn3
68341	GO:0016310	pkn3
68342	GO:0035556	pkn3
68343	GO:0018105	pkn3
68344	GO:0004697	pkn3
68345	GO:0030496	pkn3
68346	GO:0032154	pkn3
68347	GO:0004698	pkn3
68348	GO:0031267	pkn3
68349	GO:0016020	hs6st3b
68350	GO:0016740	hs6st3b
68351	GO:0008146	hs6st3b
68352	GO:0016021	hs6st3b
68355	GO:0005575	zgc:158564
68356	GO:0008150	zgc:158564
68357	GO:0003674	zgc:158564
68358	GO:0004629	plch2a
68359	GO:0008081	plch2a
68360	GO:0004435	plch2a
68361	GO:0006629	plch2a
68362	GO:0035556	plch2a
68363	GO:0007165	plch2a
68365	GO:0016787	plch2a
68366	GO:0046872	plch2a
68367	GO:0005509	plch2a
68368	GO:0016042	plch2a
68369	GO:0048015	plch2a
68370	GO:0016020	zgc:158296
68371	GO:0005886	zgc:158296
68372	GO:0030154	zgc:158296
68373	GO:0000139	zgc:158296
68374	GO:0005794	zgc:158296
68375	GO:0005925	zgc:158296
68376	GO:0060090	zgc:158296
68377	GO:0042383	zgc:158296
68378	GO:0051480	zgc:158296
68379	GO:0070836	zgc:158296
68380	GO:0005901	zgc:158296
68382	GO:0000978	si:ch211-207e19.15
68383	GO:0006355	si:ch211-207e19.15
68384	GO:0000981	si:ch211-207e19.15
68385	GO:0006357	si:ch211-207e19.15
68389	GO:0016020	armc1
68390	GO:0005737	armc1
68391	GO:0046872	armc1
68392	GO:0005739	armc1
68393	GO:0005741	armc1
68399	GO:0016020	sv2
68400	GO:0055085	sv2
68401	GO:0022857	sv2
68402	GO:0016021	sv2
68404	GO:0003677	etv2
68405	GO:0003700	etv2
68406	GO:0006355	etv2
68407	GO:0005634	etv2
68408	GO:0006357	etv2
68409	GO:0000981	etv2
68410	GO:0007507	etv2
68411	GO:0043565	etv2
68412	GO:0030154	etv2
68413	GO:0001570	etv2
68414	GO:0003007	etv2
68415	GO:0030099	etv2
68416	GO:0030223	etv2
68417	GO:0001525	etv2
68418	GO:0048514	etv2
68419	GO:0001944	etv2
68420	GO:0045944	etv2
68421	GO:0001568	etv2
68422	GO:0001946	etv2
68423	GO:0030325	etv2
68424	GO:0060217	etv2
68425	GO:0035162	etv2
68426	GO:0035779	etv2
68427	GO:0048856	etv2
68429	GO:0048568	pdgfc
68430	GO:0048008	pdgfc
68431	GO:0005161	pdgfc
68432	GO:0008284	pdgfc
68433	GO:0016020	pdgfc
68434	GO:0008083	pdgfc
68437	GO:0003677	zfand5b
68438	GO:0046872	zfand5b
68439	GO:0008270	zfand5b
68440	GO:0006811	atp6v1aa
68441	GO:0005524	atp6v1aa
68442	GO:0000166	atp6v1aa
68443	GO:1902600	atp6v1aa
68444	GO:0046961	atp6v1aa
68445	GO:0006874	atp6v1aa
68446	GO:0046034	atp6v1aa
68447	GO:0033180	atp6v1aa
68448	GO:0015078	atp6v1aa
68449	GO:0006883	atp6v1aa
68450	GO:0016324	atp6v1aa
68451	GO:0046933	atp6v1aa
68452	GO:0015986	atp6v1aa
68453	GO:0016491	cbr1l
68454	GO:0016616	cbr1l
68455	GO:0003824	cbr1l
68456	GO:0004090	cbr1l
68457	GO:0005886	ush1c
68458	GO:0007605	ush1c
68459	GO:0005929	ush1c
68460	GO:0001917	ush1c
68461	GO:0002142	ush1c
68462	GO:0032426	ush1c
68463	GO:0001964	ush1c
68464	GO:0050808	ush1c
68465	GO:0060122	ush1c
68466	GO:0046549	ush1c
68467	GO:0042472	ush1c
68468	GO:0042491	ush1c
68469	GO:0051015	ush1c
68470	GO:0005515	ush1c
68471	GO:0002093	ush1c
68472	GO:0000175	smfn
68473	GO:0003676	smfn
68475	GO:0005515	klhl11
68476	GO:0000978	znf1133
68477	GO:0006355	znf1133
68478	GO:0000981	znf1133
68479	GO:0006357	znf1133
68480	GO:0043005	tph1b
68481	GO:0046872	tph1b
68482	GO:0016491	tph1b
68483	GO:0005506	tph1b
68484	GO:0004497	tph1b
68485	GO:1902036	tph1b
68486	GO:0009072	tph1b
68487	GO:0004510	tph1b
68488	GO:0016714	tph1b
68489	GO:0042427	tph1b
68491	GO:0005575	rcvrn3
68492	GO:0046872	rcvrn3
68493	GO:0005509	rcvrn3
68494	GO:0036368	rcvrn3
68495	GO:0005737	cryaa
68496	GO:0046872	cryaa
68497	GO:0043066	cryaa
68498	GO:0001654	cryaa
68499	GO:0051082	cryaa
68500	GO:0042026	cryaa
68501	GO:0002088	cryaa
68502	GO:0005212	cryaa
68503	GO:0007601	cryaa
68504	GO:0009408	cryaa
68505	GO:0035556	si:dkey-31n13.4
68506	GO:0005515	si:dkey-31n13.4
68507	GO:0016021	dysf
68508	GO:0016020	dysf
68509	GO:0005886	dysf
68510	GO:0046872	dysf
68511	GO:0006906	dysf
68512	GO:0005509	dysf
68513	GO:0031410	dysf
68514	GO:0005544	dysf
68515	GO:0061025	dysf
68516	GO:0030659	dysf
68517	GO:0042383	dysf
68518	GO:0007009	dysf
68519	GO:0048644	dysf
68520	GO:0001778	dysf
68521	GO:0002280	dysf
68522	GO:0002281	dysf
68523	GO:0033292	dysf
68524	GO:0050765	dysf
68525	GO:0030315	dysf
68527	GO:0016020	si:dkey-217f16.5
68528	GO:0016020	abcg2b
68529	GO:0005524	abcg2b
68530	GO:0000166	abcg2b
68531	GO:0005886	abcg2b
68532	GO:0042626	abcg2b
68533	GO:0055085	abcg2b
68534	GO:0140359	abcg2b
68535	GO:0016020	ccr2
68536	GO:0004930	ccr2
68537	GO:0007165	ccr2
68538	GO:0007186	ccr2
68539	GO:0007204	ccr2
68540	GO:0009897	ccr2
68541	GO:0006955	ccr2
68542	GO:0006935	ccr2
68543	GO:0019722	ccr2
68544	GO:0016493	ccr2
68545	GO:0019957	ccr2
68546	GO:0060326	ccr2
68547	GO:0070098	ccr2
68548	GO:0004950	ccr2
68549	GO:0042117	ccr2
68550	GO:0016021	ccr2
68551	GO:0005576	igf3
68552	GO:0043066	igf3
68553	GO:0008284	igf3
68554	GO:0008083	igf3
68555	GO:0005615	igf3
68556	GO:0005179	igf3
68557	GO:0014068	igf3
68558	GO:0048009	igf3
68559	GO:0001556	igf3
68560	GO:0008283	igf3
68561	GO:0048240	igf3
68562	GO:0005159	igf3
68563	GO:0001932	igf3
68565	GO:0005515	pard3ab
68566	GO:0043010	pard3ab
68567	GO:0005737	pard3ab
68568	GO:0007049	pard3ab
68569	GO:0016324	pard3ab
68570	GO:0022011	pard3ab
68571	GO:0005938	pard3ab
68572	GO:0012505	pard3ab
68573	GO:0007155	pard3ab
68574	GO:0000226	pard3ab
68575	GO:0022010	pard3ab
68576	GO:0001755	pard3ab
68577	GO:0035091	pard3ab
68578	GO:0035845	pard3ab
68579	GO:0051301	pard3ab
68580	GO:0045197	pard3ab
68581	GO:0030010	pard3ab
68582	GO:0008104	pard3ab
68583	GO:0008360	pard3ab
68584	GO:0005912	pard3ab
68585	GO:0043296	pard3ab
68586	GO:0072554	pard3ab
68587	GO:0048048	pard3ab
68588	GO:0007405	pard3ab
68589	GO:0021535	pard3ab
68590	GO:0030036	pard3ab
68591	GO:0035907	pard3ab
68592	GO:0048696	pard3ab
68593	GO:0051660	pard3ab
68594	GO:0060242	pard3ab
68595	GO:1902414	pard3ab
68596	GO:0005911	pard3ab
68597	GO:0070161	pard3ab
68598	GO:0016787	pde4cb
68599	GO:0007165	pde4cb
68600	GO:0046872	pde4cb
68601	GO:0005829	pde4cb
68602	GO:0005634	pde4cb
68603	GO:0008081	pde4cb
68604	GO:0048471	pde4cb
68605	GO:0004114	pde4cb
68606	GO:0004115	pde4cb
68607	GO:0006198	pde4cb
68609	GO:0016740	dhdds
68610	GO:0005783	dhdds
68611	GO:0042462	dhdds
68612	GO:0050908	dhdds
68613	GO:0016765	dhdds
68614	GO:0002094	dhdds
68615	GO:0045547	dhdds
68616	GO:0016094	dhdds
68617	GO:1904423	dhdds
68618	GO:0046872	btr23
68619	GO:0008270	btr23
68620	GO:0005515	btr23
68621	GO:0006955	b2m
68622	GO:0005576	b2m
68623	GO:0002376	b2m
68624	GO:0002474	b2m
68625	GO:0042612	b2m
68627	GO:0045824	b2m
68628	GO:0034122	b2m
68629	GO:0002755	b2m
68630	GO:0004672	b2m
68631	GO:0006468	b2m
68632	GO:0007165	b2m
68633	GO:0005524	b2m
68634	GO:0005515	b2m
68635	GO:0005524	mlh1
68636	GO:0016887	mlh1
68637	GO:0006298	mlh1
68638	GO:0032300	mlh1
68639	GO:0030983	mlh1
68640	GO:0007059	mlh1
68641	GO:0032389	mlh1
68642	GO:0007283	mlh1
68643	GO:0007141	mlh1
68644	GO:0043060	mlh1
68645	GO:0051026	mlh1
68646	GO:0140664	mlh1
68648	GO:0016020	tspan18a
68649	GO:0005886	tspan18a
68650	GO:0016021	tspan18a
68651	GO:0050211	si:ch211-13f8.2
68653	GO:0030198	adamts12
68654	GO:0004222	adamts12
68655	GO:0008237	adamts12
68656	GO:0006508	adamts12
68659	GO:0005840	rpl34
68660	GO:0006412	rpl34
68661	GO:0003735	rpl34
68663	GO:0015074	si:dkey-26m3.1
68664	GO:0006310	si:dkey-26m3.1
68665	GO:0003677	si:dkey-26m3.1
68669	GO:0004674	sik1
68670	GO:0004672	sik1
68671	GO:0006468	sik1
68672	GO:0005524	sik1
68673	GO:0016740	sik1
68674	GO:0005737	sik1
68675	GO:0005634	sik1
68676	GO:0000166	sik1
68677	GO:0035556	sik1
68678	GO:0042149	sik1
68680	GO:0016020	atp5pb
68681	GO:0006811	atp5pb
68682	GO:0005739	atp5pb
68683	GO:0005743	atp5pb
68684	GO:0015078	atp5pb
68685	GO:0015986	atp5pb
68686	GO:0000276	atp5pb
68687	GO:0045263	atp5pb
68688	GO:1902600	atp5pb
68691	GO:0005515	wwox
68693	GO:0006954	il1fma
68694	GO:0005615	il1fma
68695	GO:0006955	il1fma
68696	GO:0005125	il1fma
68697	GO:0005737	svila
68698	GO:0051015	svila
68699	GO:0003779	svila
68700	GO:0007010	svila
68701	GO:0015629	svila
68702	GO:0008154	svila
68703	GO:0051016	svila
68704	GO:0005546	svila
68705	GO:0051014	svila
68707	GO:0005739	zgc:77375
68708	GO:0046474	zgc:77375
68709	GO:0016787	ggt1l2.2
68710	GO:0016020	ggt1l2.2
68711	GO:0016740	ggt1l2.2
68712	GO:0005886	ggt1l2.2
68713	GO:0036374	ggt1l2.2
68714	GO:0006751	ggt1l2.2
68715	GO:0016746	ggt1l2.2
68716	GO:0050727	ggt1l2.2
68717	GO:0002682	ggt1l2.2
68718	GO:0031179	ggt1l2.2
68719	GO:0006749	ggt1l2.2
68722	GO:0003677	rfc5
68723	GO:0060041	rfc5
68724	GO:0005524	rfc5
68725	GO:0005634	rfc5
68726	GO:0000166	rfc5
68727	GO:0006260	rfc5
68728	GO:0016887	rfc5
68729	GO:0006261	rfc5
68730	GO:0003689	rfc5
68731	GO:0006281	rfc5
68732	GO:0005663	rfc5
68733	GO:0006886	napbb
68734	GO:0031201	napbb
68735	GO:0015031	napbb
68736	GO:0045202	napbb
68737	GO:0019905	napbb
68738	GO:0045494	napbb
68739	GO:0035249	napbb
68740	GO:0005483	napbb
68741	GO:0010807	napbb
68742	GO:0035494	napbb
68743	GO:0070044	napbb
68744	GO:0005515	napbb
68745	GO:0005216	cacna1eb
68746	GO:0005891	cacna1eb
68747	GO:0070588	cacna1eb
68748	GO:0005245	cacna1eb
68749	GO:0055085	cacna1eb
68750	GO:0006811	cacna1eb
68751	GO:0016020	cacna1eb
68752	GO:0005737	myl2b
68753	GO:0046872	myl2b
68754	GO:0005509	myl2b
68755	GO:0007507	myl2b
68756	GO:0060048	myl2b
68757	GO:0030016	myl2b
68758	GO:0042694	myl2b
68759	GO:0045944	abrab
68760	GO:0003779	abrab
68761	GO:0035025	abrab
68762	GO:0030017	abrab
68763	GO:0051091	abrab
68764	GO:0035775	abrab
68765	GO:0005634	nif3l1
68766	GO:0005737	nif3l1
68767	GO:0005739	nif3l1
68769	GO:0016020	adgrb3
68770	GO:0004888	adgrb3
68771	GO:0005886	adgrb3
68772	GO:0004930	adgrb3
68773	GO:0007186	adgrb3
68774	GO:0007189	adgrb3
68775	GO:0007166	adgrb3
68776	GO:0016525	adgrb3
68777	GO:0098794	adgrb3
68778	GO:0016021	adgrb3
68779	GO:0043083	adgrb3
68780	GO:0016322	adgrb3
68781	GO:0009653	adgrb3
68782	GO:0048731	adgrb3
68783	GO:0005887	adgrb3
68785	GO:0045261	atp5f1c
68786	GO:0015986	atp5f1c
68787	GO:0046933	atp5f1c
68789	GO:0005515	nrgna
68790	GO:0016020	tyro3
68791	GO:0005886	tyro3
68792	GO:0004672	tyro3
68793	GO:0005524	tyro3
68794	GO:0006468	tyro3
68795	GO:0000166	tyro3
68796	GO:0004713	tyro3
68797	GO:0004714	tyro3
68798	GO:0016301	tyro3
68799	GO:0016310	tyro3
68800	GO:0018108	tyro3
68801	GO:0005515	tyro3
68802	GO:0016020	trpc5b
68803	GO:0005886	trpc5b
68804	GO:0005262	trpc5b
68805	GO:0070588	trpc5b
68806	GO:0015279	trpc5b
68807	GO:0070679	trpc5b
68808	GO:0051480	trpc5b
68809	GO:0034703	trpc5b
68810	GO:0005515	trpc5b
68811	GO:0016021	trpc5b
68812	GO:0005216	trpc5b
68813	GO:0055085	trpc5b
68814	GO:0006811	trpc5b
68816	GO:0016740	itpk1b
68817	GO:0046872	itpk1b
68818	GO:0005524	itpk1b
68819	GO:0000287	itpk1b
68820	GO:0052746	itpk1b
68821	GO:0047325	itpk1b
68822	GO:0052725	itpk1b
68823	GO:0052726	itpk1b
68824	GO:0032957	itpk1b
68825	GO:0016787	gpn2
68826	GO:0000166	gpn2
68827	GO:0005525	gpn2
68829	GO:0003779	myo1g
68830	GO:0005737	myo1g
68831	GO:0005524	myo1g
68832	GO:0000166	myo1g
68833	GO:0051015	myo1g
68834	GO:0005886	myo1g
68835	GO:0007015	myo1g
68836	GO:0015629	myo1g
68837	GO:0003774	myo1g
68838	GO:0016459	myo1g
68839	GO:0005902	myo1g
68840	GO:0031982	myo1g
68841	GO:0000146	myo1g
68842	GO:0030050	myo1g
68843	GO:0048731	myo1g
68844	GO:0007165	rassf8b
68846	GO:0006281	poli
68847	GO:0003684	poli
68848	GO:0006355	smarca4a
68849	GO:0005634	smarca4a
68850	GO:0016787	smarca4a
68851	GO:0005524	smarca4a
68852	GO:0000166	smarca4a
68853	GO:0045944	smarca4a
68854	GO:0003677	smarca4a
68855	GO:0004386	smarca4a
68856	GO:0060038	smarca4a
68857	GO:0008094	smarca4a
68858	GO:0042393	smarca4a
68859	GO:0001947	smarca4a
68860	GO:0048703	smarca4a
68861	GO:0014033	smarca4a
68862	GO:0014032	smarca4a
68863	GO:0007417	smarca4a
68864	GO:0031101	smarca4a
68865	GO:0003407	smarca4a
68866	GO:0003406	smarca4a
68867	GO:0060059	smarca4a
68868	GO:0010842	smarca4a
68869	GO:0030182	smarca4a
68870	GO:0021634	smarca4a
68871	GO:0060973	smarca4a
68872	GO:0048596	smarca4a
68873	GO:0016514	smarca4a
68874	GO:0006338	smarca4a
68875	GO:0016887	smarca4a
68876	GO:0005515	smarca4a
68877	GO:0140658	smarca4a
68878	GO:0070603	smarca4a
68880	GO:0005634	isy1
68881	GO:0071013	isy1
68882	GO:0000350	isy1
68883	GO:0000389	isy1
68884	GO:0000974	isy1
68885	GO:0071014	isy1
68886	GO:0071020	isy1
68887	GO:0016020	si:ch73-233f7.1
68888	GO:0005886	si:ch73-233f7.1
68889	GO:0005509	si:ch73-233f7.1
68890	GO:0007155	si:ch73-233f7.1
68891	GO:0007156	si:ch73-233f7.1
68892	GO:0007399	si:ch73-233f7.1
68895	GO:0006424	eprs1
68896	GO:0004818	eprs1
68897	GO:0006433	eprs1
68898	GO:0004827	eprs1
68899	GO:0043039	eprs1
68900	GO:0000166	eprs1
68901	GO:0006418	eprs1
68902	GO:0004812	eprs1
68903	GO:0005737	eprs1
68904	GO:0005524	eprs1
68905	GO:0006412	eprs1
68906	GO:0003677	hmgb3b
68907	GO:0005634	hmgb3b
68908	GO:0006357	hmgb3b
68909	GO:0005694	hmgb3b
68910	GO:0008301	hmgb3b
68915	GO:0008081	gdpd3b
68916	GO:0006629	gdpd3b
68920	GO:0003676	lin28a
68921	GO:0008270	lin28a
68922	GO:0003723	lin28a
68923	GO:0031047	lin28a
68924	GO:0005730	lin28a
68926	GO:0005524	kif6
68927	GO:0000166	kif6
68928	GO:0016887	kif6
68929	GO:0007018	kif6
68930	GO:0008017	kif6
68931	GO:0005874	kif6
68932	GO:0003777	kif6
68933	GO:0003774	kif6
68934	GO:0005871	kif6
68935	GO:0097546	kif6
68936	GO:0021510	kif6
68937	GO:0048731	kif6
68938	GO:0016020	stab1
68939	GO:0005509	stab1
68940	GO:0007155	stab1
68941	GO:0005540	stab1
68942	GO:1901492	stab1
68943	GO:0048856	stab1
68945	GO:0005576	cxcl12a
68946	GO:0000902	cxcl12a
68947	GO:0009887	cxcl12a
68948	GO:0006955	cxcl12a
68949	GO:0097535	cxcl12a
68950	GO:0008083	cxcl12a
68951	GO:0005615	cxcl12a
68952	GO:0050930	cxcl12a
68953	GO:0005125	cxcl12a
68954	GO:0008009	cxcl12a
68955	GO:0060326	cxcl12a
68956	GO:0006935	cxcl12a
68957	GO:0006952	cxcl12a
68958	GO:0070098	cxcl12a
68959	GO:0007411	cxcl12a
68960	GO:0030516	cxcl12a
68961	GO:0050918	cxcl12a
68962	GO:0030335	cxcl12a
68963	GO:0042074	cxcl12a
68964	GO:0048920	cxcl12a
68965	GO:0031101	cxcl12a
68966	GO:0008354	cxcl12a
68967	GO:0030900	cxcl12a
68968	GO:0030239	cxcl12a
68969	GO:0031290	cxcl12a
68970	GO:0001764	cxcl12a
68971	GO:0008285	cxcl12a
68972	GO:0055002	cxcl12a
68973	GO:0001946	cxcl12a
68974	GO:0042056	cxcl12a
68975	GO:0035701	cxcl12a
68976	GO:0090022	cxcl12a
68977	GO:0090024	cxcl12a
68978	GO:0021730	cxcl12a
68979	GO:0051453	cxcl12a
68980	GO:0048842	cxcl12a
68981	GO:0106014	cxcl12a
68982	GO:2000472	cxcl12a
68983	GO:0016020	s1pr5b
68984	GO:0005737	s1pr5b
68985	GO:0005886	s1pr5b
68986	GO:0004930	s1pr5b
68987	GO:0007186	s1pr5b
68988	GO:0007189	s1pr5b
68989	GO:0038036	s1pr5b
68990	GO:0003376	s1pr5b
68991	GO:0016021	s1pr5b
68992	GO:0019222	s1pr5b
68994	GO:0046872	wdfy2
68995	GO:0005769	wdfy2
68996	GO:0001934	wdfy2
68997	GO:0005768	wdfy2
68998	GO:0005515	wdfy2
68999	GO:0045600	wdfy2
69000	GO:0031012	mmp28
69001	GO:0004222	mmp28
69002	GO:0008237	mmp28
69003	GO:0006508	mmp28
69004	GO:0008270	mmp28
69005	GO:0016787	mmp28
69006	GO:0046872	mmp28
69007	GO:0005615	mmp28
69008	GO:0008233	mmp28
69009	GO:0030198	mmp28
69010	GO:0030574	mmp28
69011	GO:0046872	loxa
69012	GO:0016491	loxa
69013	GO:0005507	loxa
69014	GO:0005576	loxa
69015	GO:0005615	loxa
69016	GO:0022008	loxa
69017	GO:0062023	loxa
69018	GO:0007517	loxa
69019	GO:0030199	loxa
69020	GO:0051216	loxa
69021	GO:0016641	loxa
69022	GO:0004720	loxa
69023	GO:0018057	loxa
69025	GO:0006915	gramd4b
69027	GO:0005737	irak3
69028	GO:0007165	irak3
69029	GO:0004672	irak3
69030	GO:0004674	irak3
69031	GO:0005524	irak3
69032	GO:0006468	irak3
69033	GO:0005634	irak3
69034	GO:0005886	irak3
69035	GO:0035556	irak3
69036	GO:0019221	irak3
69037	GO:0051092	irak3
69038	GO:0070498	irak3
69039	GO:0035162	irak3
69040	GO:0032695	irak3
69041	GO:0032720	irak3
69042	GO:0043407	irak3
69043	GO:0045824	irak3
69044	GO:0034122	irak3
69045	GO:0002755	irak3
69046	GO:0005515	irak3
69047	GO:0005515	mvp
69048	GO:0043473	aldoaa
69049	GO:0005829	aldoaa
69050	GO:0016829	aldoaa
69051	GO:0001966	aldoaa
69052	GO:0007409	aldoaa
69053	GO:0007420	aldoaa
69054	GO:0006096	aldoaa
69055	GO:0030388	aldoaa
