SYMBOL	PATH
1434	BAX	05016
1435	BAX	05020
1436	BAX	05200
1437	BAX	05210
1441	BCAT1	00280
1442	BCAT1	00290
1443	BCAT1	00770
1444	BCAT1	01100
1445	BCAT2	00280
1446	BCAT2	00290
1447	BCAT2	00770
1448	BCAT2	01100
1450	BCKDHA	00280
1451	BCKDHA	01100
1452	BCKDHB	00280
1453	BCKDHB	01100
1454	CCND1	04110
1455	CCND1	04115
1456	CCND1	04310
1457	CCND1	04510
1458	CCND1	04630
1459	CCND1	05200
1460	CCND1	05210
1461	CCND1	05212
1462	CCND1	05213
1463	CCND1	05214
1464	CCND1	05215
1465	CCND1	05216
1466	CCND1	05218
1467	CCND1	05219
1468	CCND1	05220
1469	CCND1	05221
1470	CCND1	05222
1471	CCND1	05223
1472	CCND1	05416
1473	BCL2	04141
1474	BCL2	04210
1475	BCL2	04510
1476	BCL2	04722
1477	BCL2	05014
1478	BCL2	05145
1479	BCL2	05200
1480	BCL2	05210
1481	BCL2	05215
1482	BCL2	05222
1484	BCL2L1	04210
1485	BCL2L1	04630
1486	BCL2L1	05014
1487	BCL2L1	05145
1488	BCL2L1	05200
1489	BCL2L1	05212
1490	BCL2L1	05220
1491	BCL2L1	05222
1501	TNFRSF17	04060
1502	TNFRSF17	04672
1505	BCR	05200
1506	BCR	05220
1512	BDH1	00072
1513	BDH1	00650
1514	BDH1	01100
1515	BDKRB1	04020
1516	BDKRB1	04080
1517	BDKRB1	04610
1518	BDKRB1	04810
1519	BDKRB2	04020
1520	BDKRB2	04080
1521	BDKRB2	04610
1522	BDKRB2	04810
1523	BDKRB2	05142
1524	BDNF	04010
1525	BDNF	04722
1526	BDNF	05016
1528	CFB	04610
1529	CFB	05150
1534	BHMT	00260
1535	BHMT	00270
1536	BHMT	01100
1538	BID	04115
1539	BID	04210
1540	BID	04650
1541	BID	05010
1542	BID	05014
1543	BID	05200
1544	BID	05416
1548	BLM	03440
1550	CXCR5	04060
1551	CXCR5	04062
1552	BLVRA	00860
1553	BLVRB	00860
1557	BMP2	04060
1558	BMP2	04340
1559	BMP2	04350
1560	BMP2	05200
1561	BMP2	05217
1563	BMP4	04340
1564	BMP4	04350
1565	BMP4	05200
1566	BMP4	05217
1567	BMP5	04340
1568	BMP5	04350
1569	BMP6	04340
1570	BMP6	04350
1571	BMP7	04060
1572	BMP7	04340
1573	BMP7	04350
1574	BMP8B	04340
1575	BMP8B	04350
1576	BMPR1A	04060
1577	BMPR1A	04350
1578	BMPR1B	04060
1579	BMPR1B	04350
1580	BMPR2	04060
1581	BMPR2	04350
1583	POLR3D	00230
1584	POLR3D	00240
1585	POLR3D	01100
1586	POLR3D	03020
1587	POLR3D	04623
1588	BNIP1	04130
1595	BPGM	00010
1596	BPGM	01100
1599	BRCA1	04120
1600	BRAF	04010
1601	BRAF	04012
1602	BRAF	04062
1603	BRAF	04150
1604	BRAF	04270
1605	BRAF	04510
1606	BRAF	04650
1607	BRAF	04720
1608	BRAF	04722
1609	BRAF	04730
1610	BRAF	04810
1611	BRAF	04910
1612	BRAF	04914
1613	BRAF	05160
1614	BRAF	05200
1615	BRAF	05210
1616	BRAF	05211
1617	BRAF	05212
1618	BRAF	05213
1619	BRAF	05214
1620	BRAF	05215
1621	BRAF	05216
1622	BRAF	05218
1623	BRAF	05219
1624	BRAF	05220
1625	BRAF	05221
1626	BRAF	05223
1627	BRCA2	03440
1628	BRCA2	05200
1629	BRCA2	05212
1633	BRS3	04080
1635	BST1	00760
1636	BST1	01100
1637	BST1	04020
1638	BST1	04970
1639	BST1	04972
1641	BTC	04012
1642	BTD	00780
1643	BTD	01100
1644	BTD	04977
1650	BTG1	03018
1651	BTK	04380
1652	BTK	04662
1653	BTK	04664
1654	BTK	05340
1656	BUB1	04110
1657	BUB1	04114
1658	BUB1	04914
1660	BUB1B	04110
1662	TSPO	04080
1664	SERPING1	04610
1666	C1QA	04610
1667	C1QA	05020
1668	C1QA	05142
1669	C1QA	05150
1670	C1QA	05322
1671	C1QB	04610
1672	C1QB	05020
1673	C1QB	05142
1674	C1QB	05150
1675	C1QB	05322
1676	C1QC	04610
1677	C1QC	05020
1678	C1QC	05142
1679	C1QC	05150
1680	C1QC	05322
1681	C1R	04145
1682	C1R	04610
1683	C1R	05150
1684	C1R	05322
1685	C1S	04610
1686	C1S	05150
1687	C1S	05322
1688	C2	04610
1689	C2	05150
1690	C2	05322
1691	C3	04145
1692	C3	04610
1693	C3	05140
1694	C3	05142
1695	C3	05150
1696	C3	05322
1697	C3AR1	04080
1698	C3AR1	04610
1699	C3AR1	05150
1700	C4A	04610
1701	C4A	05150
1702	C4A	05322
1703	C4B	04610
1704	C4B	05150
1705	C4B	05322
1706	C4BPA	04610
1708	C4BPB	04610
1710	C5	04610
1711	C5	05020
1712	C5	05150
1713	C5	05322
1714	C5AR1	04080
1715	C5AR1	04610
1716	C5AR1	05150
1717	C6	04610
1718	C6	05020
1719	C6	05322
1720	C7	04610
1721	C7	05020
1722	C7	05322
1723	C8A	04610
1724	C8A	05020
1725	C8A	05146
1726	C8A	05322
1727	C8B	04610
1728	C8B	05020
1729	C8B	05146
1730	C8B	05322
1731	C8G	04610
1732	C8G	05020
1733	C8G	05146
1734	C8G	05322
1736	C9	04610
1737	C9	05020
1738	C9	05146
1739	C9	05322
1754	CA1	00910
1755	CA2	00910
1756	CA2	04964
1757	CA2	04966
1758	CA2	04971
1759	CA2	04972
1760	CA2	04976
1761	CA3	00910
1762	CA4	00910
1763	CA4	04964
1764	CA5A	00910
1766	CA6	00910
1767	CA7	00910
1768	CA8	00910
1769	CA9	00910
1771	CA12	00910
1772	CACNA1A	04010
1773	CACNA1A	04020
1774	CACNA1A	04730
1775	CACNA1A	04742
1776	CACNA1A	04930
1777	CACNA1B	04010
1778	CACNA1B	04020
1779	CACNA1B	04742
1780	CACNA1B	04930
1781	CACNA1C	04010
1782	CACNA1C	04020
1783	CACNA1C	04260
1784	CACNA1C	04270
1785	CACNA1C	04720
1786	CACNA1C	04912
1787	CACNA1C	04930
1788	CACNA1C	05010
1789	CACNA1C	05410
1790	CACNA1C	05412
1791	CACNA1C	05414
1792	CACNA1D	04010
1793	CACNA1D	04020
1794	CACNA1D	04260
1795	CACNA1D	04270
1796	CACNA1D	04912
1797	CACNA1D	04930
1798	CACNA1D	04973
1799	CACNA1D	05010
1800	CACNA1D	05410
1801	CACNA1D	05412
1802	CACNA1D	05414
1803	CACNA1E	04010
1804	CACNA1E	04020
1805	CACNA1E	04930
1806	CACNA1F	04010
1807	CACNA1F	04020
1808	CACNA1F	04260
1809	CACNA1F	04270
1810	CACNA1F	04912
1811	CACNA1F	05010
1812	CACNA1F	05410
1813	CACNA1F	05412
1814	CACNA1F	05414
1815	CACNA1S	04010
1816	CACNA1S	04020
1817	CACNA1S	04260
1818	CACNA1S	04270
1819	CACNA1S	04912
1820	CACNA1S	05010
1821	CACNA1S	05410
1822	CACNA1S	05412
1823	CACNA1S	05414
1825	CACNA2D1	04010
1826	CACNA2D1	04260
1827	CACNA2D1	05410
1828	CACNA2D1	05412
1829	CACNA2D1	05414
1830	CACNB1	04010
1831	CACNB1	04260
1832	CACNB1	05410
1833	CACNB1	05412
1834	CACNB1	05414
1835	CACNB2	04010
1836	CACNB2	04260
1837	CACNB2	05410
1838	CACNB2	05412
1839	CACNB2	05414
1840	CACNB3	04010
1841	CACNB3	04260
1842	CACNB3	05410
1843	CACNB3	05412
1844	CACNB3	05414
1845	CACNB4	04010
1846	CACNB4	04260
1847	CACNB4	05410
1848	CACNB4	05412
1849	CACNB4	05414
1850	CACNG1	04010
1851	CACNG1	04260
1852	CACNG1	05410
1853	CACNG1	05412
1854	CACNG1	05414
1857	CAD	00240
1858	CAD	00250
1859	CAD	01100
1866	CALCR	04080
1867	CALCR	04380
1868	CALD1	04270
1869	CALM1	04020
1870	CALM1	04070
1871	CALM1	04114
1872	CALM1	04270
1873	CALM1	04720
1874	CALM1	04722
1875	CALM1	04740
1876	CALM1	04744
1877	CALM1	04910
1878	CALM1	04912
1879	CALM1	04916
1880	CALM1	04970
1881	CALM1	04971
1882	CALM1	05010
1883	CALM1	05214
1886	CALM2	04020
1887	CALM2	04070
1888	CALM2	04114
1889	CALM2	04270
1890	CALM2	04720
1891	CALM2	04722
1892	CALM2	04740
1893	CALM2	04744
1894	CALM2	04910
1895	CALM2	04912
1896	CALM2	04916
1897	CALM2	04970
1898	CALM2	04971
1899	CALM2	05010
1900	CALM2	05214
1903	CALM3	04020
1904	CALM3	04070
1905	CALM3	04114
1906	CALM3	04270
1907	CALM3	04720
1908	CALM3	04722
1909	CALM3	04740
1910	CALM3	04744
1911	CALM3	04910
1912	CALM3	04912
1913	CALM3	04916
1914	CALM3	04970
1915	CALM3	04971
1916	CALM3	05010
1917	CALM3	05214
1918	CALML3	04020
1919	CALML3	04070
1920	CALML3	04114
1921	CALML3	04270
1922	CALML3	04720
1923	CALML3	04722
1924	CALML3	04740
1925	CALML3	04744
1926	CALML3	04910
1927	CALML3	04912
1928	CALML3	04916
1929	CALML3	04970
1930	CALML3	04971
1931	CALML3	05010
1932	CALML3	05214
1933	CALR	04141
1934	CALR	04145
1935	CALR	04612
1936	CALR	05142
1938	CAMK4	04020
1939	CAMK4	04380
1940	CAMK4	04720
1941	CAMK4	04722
1942	CAMK2A	04012
1943	CAMK2A	04020
1944	CAMK2A	04114
1945	CAMK2A	04310
1946	CAMK2A	04720
1947	CAMK2A	04722
1948	CAMK2A	04740
1949	CAMK2A	04912
1950	CAMK2A	04916
1951	CAMK2A	04971
1952	CAMK2A	05214
1953	CAMK2B	04012
1954	CAMK2B	04020
1955	CAMK2B	04114
1956	CAMK2B	04310
1957	CAMK2B	04720
1958	CAMK2B	04722
1959	CAMK2B	04740
1960	CAMK2B	04912
1961	CAMK2B	04916
1962	CAMK2B	04971
1963	CAMK2B	05214
1964	CAMK2D	04012
1965	CAMK2D	04020
1966	CAMK2D	04114
1967	CAMK2D	04310
1968	CAMK2D	04720
1969	CAMK2D	04722
1970	CAMK2D	04740
1971	CAMK2D	04912
1972	CAMK2D	04916
1973	CAMK2D	04971
1974	CAMK2D	05214
1975	CAMK2G	04012
1976	CAMK2G	04020
1977	CAMK2G	04114
1978	CAMK2G	04310
1979	CAMK2G	04720
1980	CAMK2G	04722
1981	CAMK2G	04740
1982	CAMK2G	04912
1983	CAMK2G	04916
1984	CAMK2G	04971
1985	CAMK2G	05214
1987	CAMP	04970
1988	CANX	04141
1989	CANX	04145
1990	CANX	04612
1992	CAPN1	04141
1993	CAPN1	04210
1994	CAPN1	05010
1995	CAPN2	04141
1996	CAPN2	04210
1997	CAPN2	04510
1998	CAPN2	05010
2007	CARS1	00970
2008	CASP1	04621
2009	CASP1	04623
2010	CASP1	05014
2012	CASP3	04010
2013	CASP3	04115
2014	CASP3	04210
2015	CASP3	04650
2016	CASP3	05010
2017	CASP3	05012
2018	CASP3	05014
2019	CASP3	05016
2020	CASP3	05120
2021	CASP3	05145
2022	CASP3	05146
2023	CASP3	05200
2024	CASP3	05210
2025	CASP3	05416
2027	CASP5	04621
2028	CASP6	04210
2029	CASP7	04210
2030	CASP7	05010
2031	CASP8	04115
2032	CASP8	04210
2033	CASP8	04620
2034	CASP8	04621
2035	CASP8	04622
2036	CASP8	05010
2037	CASP8	05016
2038	CASP8	05142
2039	CASP8	05145
2040	CASP8	05200
2041	CASP8	05416
2042	CASP9	04115
2043	CASP9	04210
2044	CASP9	04370
2045	CASP9	05010
2046	CASP9	05012
2047	CASP9	05014
2048	CASP9	05016
2049	CASP9	05145
2050	CASP9	05200
2051	CASP9	05210
2052	CASP9	05212
2053	CASP9	05213
2054	CASP9	05215
2055	CASP9	05222
2056	CASP9	05223
2057	CASP9	05416
2058	CASP10	04210
2059	CASP10	04622
2063	CAT	00380
2064	CAT	01100
2065	CAT	04146
2066	CAT	05014
2068	CAV1	04144
2069	CAV1	04510
2070	CAV1	05100
2071	CAV1	05416
2072	CAV2	04144
2073	CAV2	04510
2074	CAV2	05100
2075	CAV3	04144
2076	CAV3	04510
2077	CAV3	05100
2079	RUNX1	05200
2080	RUNX1	05220
2081	RUNX1	05221
2082	RUNX1T1	05200
2083	RUNX1T1	05221
2088	CBL	04012
2089	CBL	04120
2090	CBL	04144
2091	CBL	04630
2092	CBL	04660
2093	CBL	04910
2094	CBL	05100
2095	CBL	05200
2096	CBL	05220
2097	CBLB	04012
2098	CBLB	04120
2099	CBLB	04144
2100	CBLB	04630
2101	CBLB	04660
2102	CBLB	04910
2103	CBLB	05100
2104	CBLB	05200
2105	CBLB	05220
2108	CBR1	00590
2109	CBR1	01100
2110	CBR3	00590
2111	CBR3	01100
2112	CBS	00260
2113	CBS	00270
2114	CBS	01100
2118	KYAT1	00380
2119	KYAT1	00450
2120	KYAT1	01100
2122	CCKAR	04020
2123	CCKAR	04080
2124	CCKAR	04972
2125	CCKBR	04020
2126	CCKBR	04080
2127	CCKBR	04971
2129	CCNA2	04110
2130	CCNA2	04914
2131	CCNB1	04110
2132	CCNB1	04114
2133	CCNB1	04115
2134	CCNB1	04914
2136	CCND2	04110
2137	CCND2	04115
2138	CCND2	04310
2139	CCND2	04510
2140	CCND2	04630
2142	CCND3	04110
2143	CCND3	04115
2144	CCND3	04310
2145	CCND3	04510
2146	CCND3	04630
2148	CCNE1	04110
2149	CCNE1	04114
2150	CCNE1	04115
2151	CCNE1	05200
2152	CCNE1	05215
2153	CCNE1	05222
2155	CCNG1	04115
2156	CCNG2	04115
2157	CCNH	03420
2158	CCNH	04110
2163	CD1A	04640
2164	CD1B	04640
2165	CD1C	04640
2166	CD1D	04640
2167	CD1D	05146
2168	CD1E	04640
2169	CD2	04514
2170	CD2	04640
2171	CD3D	04640
2172	CD3D	04660
2173	CD3D	05142
2174	CD3D	05340
2175	CD3E	04640
2176	CD3E	04660
2177	CD3E	05142
2178	CD3E	05340
2179	CD3G	04640
2180	CD3G	04660
2181	CD3G	05142
2182	CD247	04650
2183	CD247	04660
2184	CD247	05142
2185	CD4	04514
2186	CD4	04612
2187	CD4	04640
2188	CD4	04660
2189	CD4	05340
2190	CD5	04640
2192	CD6	04514
2193	CD7	04640
2194	CD8A	04514
2195	CD8A	04612
2196	CD8A	04640
2197	CD8A	04660
2198	CD8A	05340
2199	CD8B	04514
2200	CD8B	04612
2201	CD8B	04640
2202	CD8B	04660
2203	CD8B	05340
2205	CD9	04640
2206	CD14	04010
2207	CD14	04145
2208	CD14	04620
2209	CD14	04640
2210	CD14	04810
2211	CD14	05130
2212	CD14	05146
2213	CD19	04640
2214	CD19	04662
2215	CD19	05340
2216	MS4A1	04640
2218	CD22	04514
2219	CD22	04640
2220	CD22	04662
2225	CD27	04060
2226	CD28	04514
2227	CD28	04660
2228	CD28	04672
2229	CD28	04940
2230	CD28	05320
2231	CD28	05322
2232	CD28	05323
2233	CD28	05330
2234	CD28	05332
2235	CD28	05416
2236	CD80	04514
2237	CD80	04620
2238	CD80	04672
2239	CD80	04940
2240	CD80	05320
2241	CD80	05322
2242	CD80	05323
2243	CD80	05330
2244	CD80	05332
2245	CD80	05416
2246	CD86	04514
2247	CD86	04620
2248	CD86	04672
2249	CD86	04940
2250	CD86	05320
2251	CD86	05322
2252	CD86	05323
2253	CD86	05330
2254	CD86	05332
2255	CD86	05416
2256	TNFRSF8	04060
2257	TNFSF8	04060
2258	CD33	04640
2260	CD34	04514
2261	CD34	04640
2262	CD36	03320
2263	CD36	04145
2264	CD36	04512
2265	CD36	04640
2266	CD36	04920
2267	CD36	04975
2268	CD36	05144
2269	SCARB1	04145
2270	SCARB1	04975
2271	SCARB1	04976
2272	SCARB1	04977
2273	SCARB1	05160
2274	SCARB2	04142
2275	CD37	04640
2276	CD38	00760
2277	CD38	01100
2278	CD38	04020
2279	CD38	04640
2280	CD38	04970
2281	CD38	04972
2282	ENTPD1	00230
2283	ENTPD1	00240
2284	ENTPD2	00230
2285	ENTPD6	00230
2286	ENTPD6	00240
2287	ENTPD3	00230
2288	ENTPD3	00240
2289	ENTPD5	00230
2290	ENTPD5	00240
2291	CD40	04060
2292	CD40	04514
2293	CD40	04620
2294	CD40	04672
2295	CD40	05144
2296	CD40	05145
2297	CD40	05310
2298	CD40	05320
2299	CD40	05322
2300	CD40	05330
2301	CD40	05340
2302	CD40	05416
2303	CD40LG	04060
2304	CD40LG	04514
2305	CD40LG	04660
2306	CD40LG	04672
2307	CD40LG	05144
2308	CD40LG	05145
2309	CD40LG	05310
2310	CD40LG	05320
2311	CD40LG	05322
2312	CD40LG	05330
2313	CD40LG	05340
2314	CD40LG	05416
2315	CD44	04512
2316	CD44	04640
2317	CD44	05131
2318	CD47	04512
2319	CD48	04650
2321	CD58	04514
2322	CD59	04610
2323	CD59	04640
2324	CD63	04142
2325	CD68	04142
2327	CD70	04060
2328	CD72	04662
2329	CD74	04612
2330	CD79A	04662
2331	CD79A	05340
2332	CD79B	04662
2333	CD81	04662
2334	CD81	05144
2335	CD81	05160
2338	CDA	00240
2339	CDA	00983
2340	CDA	01100
2342	CDK1	04110
2343	CDK1	04114
2344	CDK1	04115
2345	CDK1	04540
2346	CDK1	04914
2349	CDC5L	03040
2351	CDC6	04110
2352	CDC20	04110
2353	CDC20	04114
2354	CDC20	04120
2355	CDC25A	04110
2356	CDC25A	04914
2357	CDC25B	04010
2358	CDC25B	04110
2359	CDC25B	04914
2360	CDC25C	04110
2361	CDC25C	04114
2362	CDC25C	04914
2363	CDC27	04110
2364	CDC27	04114
2365	CDC27	04120
2366	CDC27	04914
2367	CDC34	04120
2368	CDC42	04010
2369	CDC42	04062
2370	CDC42	04144
2371	CDC42	04360
2372	CDC42	04370
2373	CDC42	04510
2374	CDC42	04520
2375	CDC42	04530
2376	CDC42	04660
2377	CDC42	04666
2378	CDC42	04670
2379	CDC42	04722
2380	CDC42	04810
2381	CDC42	04912
2382	CDC42	05100
2383	CDC42	05120
2384	CDC42	05130
2385	CDC42	05131
2386	CDC42	05200
2387	CDC42	05211
2388	CDC42	05212
2389	CDH1	04514
2390	CDH1	04520
2391	CDH1	05100
2392	CDH1	05130
2393	CDH1	05200
2394	CDH1	05213
2395	CDH1	05216
2396	CDH1	05218
2397	CDH1	05219
2398	CDH2	04514
2399	CDH2	05412
2400	CDH3	04514
2401	CDH4	04514
2402	CDH5	04514
2403	CDH5	04670
2413	CDH15	04514
2417	CDK2	04110
2418	CDK2	04114
2419	CDK2	04115
2420	CDK2	04914
2421	CDK2	05200
2422	CDK2	05215
2423	CDK2	05222
2425	CDK4	04110
2426	CDK4	04115
2427	CDK4	04530
2428	CDK4	04660
2429	CDK4	05200
2430	CDK4	05212
2431	CDK4	05214
2432	CDK4	05218
2433	CDK4	05219
2434	CDK4	05220
2435	CDK4	05222
2436	CDK4	05223
2437	CDK5	04360
2438	CDK5	05010
2439	CDK6	04110
2440	CDK6	04115
2441	CDK6	05200
2442	CDK6	05212
2443	CDK6	05214
2444	CDK6	05218
2445	CDK6	05220
2446	CDK6	05222
2447	CDK6	05223
2448	CDK7	03420
2449	CDK7	04110
2452	CDKN1A	04012
2453	CDKN1A	04110
2454	CDKN1A	04115
2455	CDKN1A	05160
2456	CDKN1A	05200
2457	CDKN1A	05214
2458	CDKN1A	05215
2459	CDKN1A	05218
2460	CDKN1A	05219
2461	CDKN1A	05220
2462	CDKN1B	04012
2463	CDKN1B	04110
2464	CDKN1B	05200
2465	CDKN1B	05215
2466	CDKN1B	05220
2467	CDKN1B	05222
2468	CDKN1C	04110
2469	CDKN2A	04110
2470	CDKN2A	04115
2471	CDKN2A	05200
2472	CDKN2A	05212
2473	CDKN2A	05214
2474	CDKN2A	05218
2475	CDKN2A	05219
2476	CDKN2A	05220
2477	CDKN2A	05223
2478	CDKN2B	04110
2479	CDKN2B	04350
2480	CDKN2B	05200
2481	CDKN2B	05222
2482	CDKN2C	04110
2483	CDKN2D	04110
2485	CDO1	00270
2486	CDO1	00430
2487	CDO1	01100
2490	CDS1	00564
2491	CDS1	01100
2492	CDS1	04070
2500	CEBPA	05200
2501	CEBPA	05221
2507	CEL	00100
2508	CEL	00561
2509	CEL	01100
2510	CEL	04972
2511	CEL	04975
2519	CES1	00983
2520	CES1	01100
2522	CETN2	03420
2525	CFL1	04360
2526	CFL1	04666
2527	CFL1	04810
2528	CFL2	04360
2529	CFL2	04666
2530	CFL2	04810
2532	CTSC	04142
2533	CFTR	02010
2534	CFTR	04971
2535	CFTR	04972
2536	CFTR	04976
2537	CFTR	05110
2538	CGA	04080
2539	CGA	04912
2540	CGA	05320
2558	CHAD	04510
2559	CHAD	04512
2561	CHAT	00564
2567	AKR1C4	00120
2568	AKR1C4	00140
2569	AKR1C4	00980
2570	AKR1C4	01100
2571	CHEK1	04110
2572	CHEK1	04115
2576	CHI3L1	00520
2578	CHIT1	00520
2579	CHKA	00564
2580	CHKA	01100
2581	CHKB	00564
2582	CHKB	01100
2587	CHRM1	04020
2588	CHRM1	04080
2589	CHRM1	04810
2590	CHRM2	04020
2591	CHRM2	04080
2592	CHRM2	04810
2594	CHRM3	04020
2595	CHRM3	04080
2596	CHRM3	04810
2597	CHRM3	04970
2598	CHRM3	04971
2599	CHRM3	04972
2600	CHRM4	04080
2601	CHRM4	04810
2602	CHRM5	04020
2603	CHRM5	04080
2604	CHRM5	04810
2605	CHRNA1	04080
2606	CHRNA2	04080
2607	CHRNA3	04080
2608	CHRNA4	04080
2609	CHRNA5	04080
2610	CHRNA7	04020
2611	CHRNA7	04080
2612	CHRNB1	04080
2613	CHRNB2	04080
2614	CHRNB3	04080
2615	CHRNB4	04080
2616	CHRND	04080
2617	CHRNE	04080
2618	CHRNG	04080
2619	CHUK	04010
2620	CHUK	04062
2621	CHUK	04210
2622	CHUK	04380
2623	CHUK	04620
2624	CHUK	04621
2625	CHUK	04622
2626	CHUK	04623
2627	CHUK	04660
2628	CHUK	04662
2629	CHUK	04920
2630	CHUK	05120
2631	CHUK	05131
2632	CHUK	05142
2633	CHUK	05145
2634	CHUK	05160
2635	CHUK	05200
2636	CHUK	05212
2637	CHUK	05215
2638	CHUK	05220
2639	CHUK	05221
2640	CHUK	05222
2642	CKB	00330
2643	CKB	01100
2645	CISH	04630
2649	CKM	00330
2650	CKM	01100
2651	CKMT1B	00330
2652	CKMT1B	01100
2653	CKMT2	00330
2654	CKMT2	01100
2655	ERCC8	03420
2656	ERCC8	04120
2657	CKS1B	05200
2658	CKS1B	05222
2661	AP2M1	04144
2662	AP2M1	05016
2663	AP1S1	04142
2664	AP2S1	04144
2665	AP2S1	05016
2666	AP3S1	04142
2668	CLCA1	04740
2669	CLCA1	04972
2678	CLCNKB	04966
2686	TPP1	04142
2687	CLN3	04142
2688	CLN5	04142
2690	CLNS1A	03013
2691	CLPS	04975
2693	CLTA	04142
2694	CLTA	04144
2695	CLTA	05016
2696	CLTA	05100
2697	CLTB	04142
2698	CLTB	04144
2699	CLTB	05016
2700	CLTB	05100
2701	CLTC	04142
2702	CLTC	04144
2703	CLTC	05016
2704	CLTC	05100
2705	CMA1	04614
2707	CCR1	04060
2708	CCR1	04062
2709	CCR3	04060
2710	CCR3	04062
2711	CCR4	04060
2712	CCR4	04062
2713	CCR5	04060
2714	CCR5	04062
2715	CCR5	04144
2716	CCR5	05145
2717	CCR6	04060
2718	CCR6	04062
2719	CCR7	04060
2720	CCR7	04062
2721	CCR8	04060
2722	CCR8	04062
2725	LTB4R	04080
2727	ABCC2	02010
2728	ABCC2	04976
2733	CNGB1	04740
2734	CNGB1	04744
2735	CNGA1	04744
2737	CNGA3	04740
2738	CNGA4	04740
2744	CNR1	04080
2745	CNR2	04080
2746	CNTF	04060
2747	CNTF	04630
2748	CNTFR	04060
2749	CNTFR	04630
2750	CNTN1	04514
2752	COL1A1	04510
2753	COL1A1	04512
2754	COL1A1	04974
2755	COL1A1	05146
2756	COL1A2	04510
2757	COL1A2	04512
2758	COL1A2	04974
2759	COL1A2	05146
2761	COL2A1	04510
2762	COL2A1	04512
2763	COL2A1	04974
2764	COL2A1	05146
2765	COL3A1	04510
2766	COL3A1	04512
2767	COL3A1	04974
2768	COL3A1	05146
2769	COL4A1	04510
2770	COL4A1	04512
2771	COL4A1	04974
2772	COL4A1	05146
2773	COL4A1	05200
2774	COL4A1	05222
2776	COL4A2	04510
2777	COL4A2	04512
2778	COL4A2	04974
2779	COL4A2	05146
2780	COL4A2	05200
2781	COL4A2	05222
2783	COL4A4	04510
2784	COL4A4	04512
2785	COL4A4	04974
2786	COL4A4	05146
2787	COL4A4	05200
2788	COL4A4	05222
2789	COL4A5	04510
2790	COL4A5	04512
2791	COL4A5	04974
2792	COL4A5	05146
2793	COL4A5	05200
2794	COL4A5	05222
2795	COL4A6	04510
2796	COL4A6	04512
2797	COL4A6	04974
2798	COL4A6	05146
2799	COL4A6	05200
2800	COL4A6	05222
2801	COL5A1	04510
2802	COL5A1	04512
2803	COL5A1	04974
2804	COL5A1	05146
2805	COL5A2	04510
2806	COL5A2	04512
2807	COL5A2	04974
2808	COL5A2	05146
2809	COL6A1	04510
2810	COL6A1	04512
2811	COL6A1	04974
2812	COL6A2	04510
2813	COL6A2	04512
2814	COL6A2	04974
2815	COL6A3	04510
2816	COL6A3	04512
2817	COL6A3	04974
2821	COL9A1	04974
2822	COL9A2	04974
2823	COL9A3	04974
2825	COL11A1	04510
2826	COL11A1	04512
2827	COL11A1	04974
2828	COL11A1	05146
2829	COL11A2	04510
2830	COL11A2	04512
2831	COL11A2	04974
2832	COL11A2	05146
2833	COL12A1	04974
2835	COL15A1	04974
2837	COL17A1	04974
2839	COMP	04145
2840	COMP	04350
2841	COMP	04510
2842	COMP	04512
2843	COMP	05144
2844	COMT	00140
2845	COMT	00350
2846	COMT	01100
2854	MAP3K8	04010
2855	MAP3K8	04620
2856	MAP3K8	04660
2857	COX4I1	00190
2858	COX4I1	01100
2859	COX4I1	04260
2860	COX4I1	05010
2861	COX4I1	05012
2862	COX4I1	05016
2863	COX5B	00190
2864	COX5B	01100
2865	COX5B	04260
2866	COX5B	05010
2867	COX5B	05012
2868	COX5B	05016
2874	COX6A1	00190
2875	COX6A1	01100
2876	COX6A1	04260
2877	COX6A1	05010
2878	COX6A1	05012
2879	COX6A1	05016
2881	COX6A2	00190
2882	COX6A2	01100
2883	COX6A2	04260
2884	COX6A2	05010
2885	COX6A2	05012
2886	COX6A2	05016
2887	COX6B1	00190
2888	COX6B1	01100
2889	COX6B1	04260
2890	COX6B1	05010
2891	COX6B1	05012
2892	COX6B1	05016
2895	COX6C	00190
2896	COX6C	01100
2897	COX6C	04260
2898	COX6C	05010
2899	COX6C	05012
2900	COX6C	05016
2901	COX7A1	00190
2902	COX7A1	04260
2903	COX7A1	05010
2904	COX7A1	05012
2905	COX7A1	05016
2906	COX7A2	00190
2907	COX7A2	04260
2908	COX7A2	05010
2909	COX7A2	05012
2910	COX7A2	05016
2912	COX7B	00190
2913	COX7B	01100
2914	COX7B	04260
2915	COX7B	05010
2916	COX7B	05012
2917	COX7B	05016
2918	COX7C	00190
2919	COX7C	01100
2920	COX7C	04260
2921	COX7C	05010
2922	COX7C	05012
2923	COX7C	05016
2924	COX8A	00190
2925	COX8A	01100
2926	COX8A	04260
2927	COX8A	05010
2928	COX8A	05012
2929	COX8A	05016
2930	COX10	00190
2931	COX10	00860
2932	COX10	01100
2933	COX11	00190
2934	COX11	01100
2935	COX15	00190
2936	COX15	00860
2937	COX15	01100
2938	CP	00860
2939	CPA1	04972
2940	CPA1	04974
2941	CPA2	04972
2942	CPA2	04974
2943	CPA3	04614
2944	CPA3	04972
2945	CPA3	04974
2946	CPB1	04972
2947	CPB1	04974
2948	CPB2	04610
2949	CPB2	04972
2950	CPB2	04974
2952	CPE	04940
